CMDLINE C:\Users\lenovo\Anaconda3\python.exe revdet_profiling.py
MEM 134.960938 1563634053.3544
MEM 134.960938 1563634053.4551
MEM 134.960938 1563634053.5558
MEM 134.960938 1563634053.6566
MEM 134.960938 1563634053.7572
MEM 134.960938 1563634053.8579
MEM 134.960938 1563634053.9587
MEM 134.960938 1563634054.0594
MEM 134.960938 1563634054.1601
MEM 134.960938 1563634054.2608
MEM 134.960938 1563634054.3616
MEM 134.960938 1563634054.4623
MEM 134.960938 1563634054.5630
MEM 134.960938 1563634054.6638
MEM 134.960938 1563634054.7645
MEM 134.960938 1563634054.8652
MEM 134.960938 1563634054.9659
MEM 134.960938 1563634055.0667
MEM 134.960938 1563634055.1674
MEM 134.960938 1563634055.2682
MEM 134.960938 1563634055.3689
MEM 134.960938 1563634055.4696
MEM 134.960938 1563634055.5703
MEM 134.960938 1563634055.6711
MEM 134.960938 1563634055.7718
MEM 134.960938 1563634055.8725
MEM 134.960938 1563634055.9732
MEM 134.960938 1563634056.0740
MEM 134.960938 1563634056.1746
MEM 134.960938 1563634056.2753
MEM 134.960938 1563634056.3760
MEM 134.960938 1563634056.4768
MEM 134.960938 1563634056.5775
MEM 134.960938 1563634056.6782
MEM 134.960938 1563634056.7789
MEM 134.960938 1563634056.8797
MEM 134.960938 1563634056.9804
MEM 134.960938 1563634057.0811
MEM 134.960938 1563634057.1818
MEM 134.960938 1563634057.2826
MEM 134.960938 1563634057.3833
MEM 134.960938 1563634057.4841
MEM 134.960938 1563634057.5848
MEM 134.960938 1563634057.6855
MEM 132.433594 1563634057.7862
MEM 132.488281 1563634057.8870
MEM 132.488281 1563634057.9877
MEM 132.488281 1563634058.0884
MEM 132.488281 1563634058.1892
MEM 132.488281 1563634058.2899
MEM 132.535156 1563634058.3906
MEM 132.539062 1563634058.4914
MEM 134.949219 1563634058.5920
MEM 134.957031 1563634058.6928
MEM 134.957031 1563634058.7935
MEM 134.957031 1563634058.8942
MEM 134.957031 1563634058.9950
MEM 134.957031 1563634059.0957
MEM 134.957031 1563634059.1965
MEM 134.957031 1563634059.2972
MEM 134.957031 1563634059.3979
MEM 134.957031 1563634059.4987
MEM 134.957031 1563634059.5994
MEM 134.957031 1563634059.7001
MEM 134.957031 1563634059.8008
MEM 134.957031 1563634059.9016
MEM 134.957031 1563634060.0023
MEM 134.957031 1563634060.1030
MEM 134.968750 1563634060.2037
MEM 134.968750 1563634060.3045
MEM 134.968750 1563634060.4052
MEM 134.968750 1563634060.5059
MEM 134.968750 1563634060.6066
MEM 134.968750 1563634060.7074
MEM 134.968750 1563634060.8081
MEM 134.968750 1563634060.9088
MEM 134.968750 1563634061.0095
MEM 134.968750 1563634061.1102
MEM 134.968750 1563634061.2109
MEM 134.968750 1563634061.3117
MEM 134.968750 1563634061.4124
MEM 134.968750 1563634061.5132
MEM 134.968750 1563634061.6139
MEM 134.968750 1563634061.7146
MEM 134.968750 1563634061.8154
MEM 134.968750 1563634061.9161
MEM 134.968750 1563634062.0168
MEM 134.968750 1563634062.1176
MEM 134.968750 1563634062.2183
MEM 134.968750 1563634062.3190
MEM 134.968750 1563634062.4197
MEM 134.968750 1563634062.5202
MEM 134.968750 1563634062.6210
MEM 134.968750 1563634062.7217
MEM 134.968750 1563634062.8224
MEM 134.968750 1563634062.9231
MEM 134.968750 1563634063.0239
MEM 134.968750 1563634063.1246
MEM 134.968750 1563634063.2253
MEM 134.968750 1563634063.3260
MEM 134.968750 1563634063.4268
MEM 134.968750 1563634063.5275
MEM 134.968750 1563634063.6283
MEM 134.968750 1563634063.7290
MEM 134.968750 1563634063.8297
MEM 134.968750 1563634063.9304
MEM 134.968750 1563634064.0312
MEM 134.968750 1563634064.1319
MEM 134.968750 1563634064.2327
MEM 134.968750 1563634064.3334
MEM 134.968750 1563634064.4341
MEM 134.968750 1563634064.5348
MEM 134.968750 1563634064.6356
MEM 135.335938 1563634064.7363
MEM 135.335938 1563634064.8370
MEM 135.335938 1563634064.9377
MEM 135.343750 1563634065.0384
MEM 135.343750 1563634065.1392
MEM 135.343750 1563634065.2399
MEM 135.343750 1563634065.3406
MEM 135.343750 1563634065.4413
MEM 135.343750 1563634065.5421
MEM 135.343750 1563634065.6428
MEM 135.343750 1563634065.7435
MEM 135.343750 1563634065.8442
MEM 135.343750 1563634065.9450
MEM 135.347656 1563634066.0457
MEM 135.347656 1563634066.1465
MEM 135.347656 1563634066.2472
MEM 135.347656 1563634066.3480
MEM 135.347656 1563634066.4487
MEM 135.347656 1563634066.5494
MEM 135.347656 1563634066.6501
MEM 135.347656 1563634066.7509
MEM 135.347656 1563634066.8516
MEM 135.347656 1563634066.9523
MEM 135.347656 1563634067.0531
MEM 135.351562 1563634067.1538
MEM 135.351562 1563634067.2545
MEM 135.351562 1563634067.3552
MEM 135.351562 1563634067.4559
MEM 135.351562 1563634067.5567
MEM 135.351562 1563634067.6574
MEM 135.351562 1563634067.7581
MEM 135.488281 1563634067.8589
MEM 135.488281 1563634067.9596
MEM 135.488281 1563634068.0604
MEM 135.488281 1563634068.1611
MEM 135.488281 1563634068.2618
MEM 135.488281 1563634068.3625
MEM 135.488281 1563634068.4633
MEM 135.488281 1563634068.5640
MEM 135.488281 1563634068.6647
MEM 135.488281 1563634068.7654
MEM 135.488281 1563634068.8662
MEM 135.488281 1563634068.9669
MEM 135.488281 1563634069.0676
MEM 135.488281 1563634069.1685
MEM 135.488281 1563634069.2692
MEM 135.488281 1563634069.3699
MEM 135.488281 1563634069.4706
MEM 135.488281 1563634069.5714
MEM 135.488281 1563634069.6721
MEM 135.488281 1563634069.7729
MEM 135.488281 1563634069.8736
MEM 135.488281 1563634069.9743
MEM 135.488281 1563634070.0751
MEM 135.488281 1563634070.1758
MEM 135.488281 1563634070.2765
MEM 135.488281 1563634070.3772
MEM 135.488281 1563634070.4780
MEM 135.488281 1563634070.5787
MEM 135.488281 1563634070.6794
MEM 135.488281 1563634070.7801
MEM 135.488281 1563634070.8805
MEM 135.488281 1563634070.9812
MEM 135.488281 1563634071.0819
MEM 135.488281 1563634071.1827
MEM 135.492188 1563634071.2834
MEM 135.492188 1563634071.3841
MEM 135.492188 1563634071.4848
MEM 135.492188 1563634071.5856
MEM 135.492188 1563634071.6863
MEM 135.492188 1563634071.7870
MEM 135.492188 1563634071.8878
MEM 135.492188 1563634071.9885
MEM 135.492188 1563634072.0892
MEM 135.492188 1563634072.1900
MEM 135.492188 1563634072.2907
MEM 135.492188 1563634072.3914
MEM 135.492188 1563634072.4922
MEM 135.492188 1563634072.5929
MEM 135.492188 1563634072.6936
MEM 135.492188 1563634072.7944
MEM 135.492188 1563634072.8951
MEM 135.492188 1563634072.9958
MEM 135.492188 1563634073.0965
MEM 135.492188 1563634073.1973
MEM 135.492188 1563634073.2980
MEM 135.492188 1563634073.3987
MEM 135.492188 1563634073.4994
MEM 135.492188 1563634073.6001
MEM 135.492188 1563634073.7009
MEM 135.492188 1563634073.8016
MEM 135.492188 1563634073.9024
MEM 135.492188 1563634074.0031
MEM 135.492188 1563634074.1038
MEM 135.492188 1563634074.2046
MEM 135.492188 1563634074.3053
MEM 135.492188 1563634074.4060
MEM 135.492188 1563634074.5067
MEM 135.492188 1563634074.6075
MEM 135.492188 1563634074.7082
MEM 135.492188 1563634074.8089
MEM 135.492188 1563634074.9097
MEM 135.492188 1563634075.0104
MEM 135.492188 1563634075.1111
MEM 135.492188 1563634075.2119
MEM 135.492188 1563634075.3126
MEM 135.492188 1563634075.4133
MEM 135.492188 1563634075.5140
MEM 135.492188 1563634075.6147
MEM 135.492188 1563634075.7155
MEM 135.492188 1563634075.8162
MEM 135.492188 1563634075.9170
MEM 135.492188 1563634076.0177
MEM 135.492188 1563634076.1184
MEM 135.492188 1563634076.2192
MEM 135.492188 1563634076.3199
MEM 135.484375 1563634076.4206
MEM 135.484375 1563634076.5214
MEM 135.484375 1563634076.6221
MEM 135.484375 1563634076.7228
MEM 135.484375 1563634076.8236
MEM 135.484375 1563634076.9243
MEM 133.328125 1563634077.0250
MEM 133.328125 1563634077.1257
MEM 133.328125 1563634077.2265
MEM 133.328125 1563634077.3272
MEM 133.328125 1563634077.4279
MEM 133.328125 1563634077.5286
MEM 133.328125 1563634077.6293
MEM 133.328125 1563634077.7301
MEM 133.328125 1563634077.8308
MEM 133.328125 1563634077.9315
MEM 133.328125 1563634078.0323
MEM 133.328125 1563634078.1330
MEM 133.328125 1563634078.2337
MEM 133.328125 1563634078.3344
MEM 133.328125 1563634078.4351
MEM 133.328125 1563634078.5359
MEM 133.328125 1563634078.6366
MEM 133.328125 1563634078.7374
MEM 133.328125 1563634078.8381
MEM 133.328125 1563634078.9388
MEM 133.460938 1563634079.0395
MEM 133.460938 1563634079.1402
MEM 133.546875 1563634079.2410
MEM 133.546875 1563634079.3417
MEM 133.546875 1563634079.4425
MEM 133.546875 1563634079.5432
MEM 133.546875 1563634079.6439
MEM 133.546875 1563634079.7447
MEM 133.546875 1563634079.8454
MEM 133.546875 1563634079.9461
MEM 133.546875 1563634080.0469
MEM 133.546875 1563634080.1476
MEM 133.546875 1563634080.2483
MEM 133.546875 1563634080.3490
MEM 133.546875 1563634080.4497
MEM 133.546875 1563634080.5505
MEM 133.546875 1563634080.6512
MEM 133.546875 1563634080.7519
MEM 133.546875 1563634080.8527
MEM 133.546875 1563634080.9534
MEM 133.546875 1563634081.0541
MEM 133.546875 1563634081.1549
MEM 133.546875 1563634081.2556
MEM 133.546875 1563634081.3563
MEM 133.546875 1563634081.4571
MEM 133.546875 1563634081.5578
MEM 133.546875 1563634081.6583
MEM 133.546875 1563634081.7590
MEM 133.546875 1563634081.8599
MEM 133.546875 1563634081.9606
MEM 133.546875 1563634082.0614
MEM 133.546875 1563634082.1621
MEM 133.546875 1563634082.2628
MEM 133.546875 1563634082.3636
MEM 133.546875 1563634082.4643
MEM 133.546875 1563634082.5650
MEM 133.546875 1563634082.6658
MEM 133.546875 1563634082.7665
MEM 133.546875 1563634082.8672
MEM 133.546875 1563634082.9679
MEM 133.546875 1563634083.0686
MEM 133.546875 1563634083.1695
MEM 133.546875 1563634083.2703
MEM 133.546875 1563634083.3711
MEM 133.546875 1563634083.4718
MEM 133.546875 1563634083.5725
MEM 134.402344 1563634083.6733
MEM 133.496094 1563634083.7740
MEM 133.496094 1563634083.8747
MEM 133.496094 1563634083.9755
MEM 133.496094 1563634084.0762
MEM 133.496094 1563634084.1769
MEM 133.496094 1563634084.2777
MEM 133.500000 1563634084.3784
MEM 133.664062 1563634084.4791
MEM 134.210938 1563634084.5798
MEM 134.214844 1563634084.6805
MEM 134.214844 1563634084.7813
MEM 134.218750 1563634084.8820
MEM 134.429688 1563634084.9827
MEM 134.429688 1563634085.0835
MEM 134.429688 1563634085.1839
MEM 134.429688 1563634085.2847
MEM 134.429688 1563634085.3854
MEM 134.429688 1563634085.4861
MEM 134.429688 1563634085.5868
MEM 134.429688 1563634085.6876
MEM 134.429688 1563634085.7883
MEM 134.429688 1563634085.8890
MEM 134.429688 1563634085.9898
MEM 134.429688 1563634086.0905
MEM 134.429688 1563634086.1912
MEM 134.429688 1563634086.2920
MEM 134.429688 1563634086.3927
MEM 134.429688 1563634086.4934
MEM 134.429688 1563634086.5941
MEM 134.429688 1563634086.6948
MEM 134.429688 1563634086.7956
MEM 134.429688 1563634086.8963
MEM 134.429688 1563634086.9968
MEM 134.429688 1563634087.0976
MEM 134.429688 1563634087.1983
MEM 134.429688 1563634087.2990
MEM 134.429688 1563634087.3998
MEM 134.429688 1563634087.5005
MEM 134.429688 1563634087.6012
MEM 134.429688 1563634087.7019
MEM 134.429688 1563634087.8022
MEM 134.429688 1563634087.9029
MEM 134.429688 1563634088.0037
MEM 134.433594 1563634088.1044
MEM 134.433594 1563634088.2051
MEM 134.433594 1563634088.3058
MEM 134.433594 1563634088.4065
MEM 134.433594 1563634088.5067
MEM 134.433594 1563634088.6074
MEM 134.433594 1563634088.7081
MEM 134.433594 1563634088.8088
MEM 134.433594 1563634088.9096
MEM 134.433594 1563634089.0103
MEM 134.433594 1563634089.1111
MEM 134.433594 1563634089.2118
MEM 134.433594 1563634089.3125
MEM 134.433594 1563634089.4133
MEM 134.433594 1563634089.5140
MEM 134.433594 1563634089.6145
MEM 134.433594 1563634089.7152
MEM 134.433594 1563634089.8159
MEM 134.433594 1563634089.9167
MEM 134.433594 1563634090.0174
MEM 134.433594 1563634090.1181
MEM 134.433594 1563634090.2188
MEM 134.433594 1563634090.3195
MEM 134.433594 1563634090.4204
MEM 134.433594 1563634090.5211
MEM 134.433594 1563634090.6218
MEM 134.433594 1563634090.7225
MEM 134.433594 1563634090.8232
MEM 134.433594 1563634090.9240
MEM 134.433594 1563634091.0247
MEM 134.433594 1563634091.1255
MEM 134.433594 1563634091.2262
MEM 134.433594 1563634091.3269
MEM 134.433594 1563634091.4276
MEM 134.433594 1563634091.5284
MEM 134.433594 1563634091.6291
MEM 134.433594 1563634091.7298
MEM 134.433594 1563634091.8305
MEM 134.433594 1563634091.9313
MEM 134.433594 1563634092.0321
MEM 134.464844 1563634092.1328
MEM 134.468750 1563634092.2335
MEM 134.468750 1563634092.3342
MEM 134.468750 1563634092.4349
MEM 134.468750 1563634092.5357
MEM 134.558594 1563634092.6364
MEM 134.570312 1563634092.7371
MEM 134.570312 1563634092.8379
MEM 134.570312 1563634092.9386
MEM 134.570312 1563634093.0393
MEM 134.570312 1563634093.1400
MEM 134.570312 1563634093.2408
MEM 134.570312 1563634093.3415
MEM 134.570312 1563634093.4423
MEM 134.570312 1563634093.5430
MEM 134.570312 1563634093.6437
MEM 134.570312 1563634093.7444
MEM 134.570312 1563634093.8452
MEM 134.570312 1563634093.9459
MEM 134.570312 1563634094.0467
MEM 134.570312 1563634094.1473
MEM 134.570312 1563634094.2481
MEM 134.570312 1563634094.3489
MEM 134.570312 1563634094.4496
MEM 134.570312 1563634094.5503
MEM 134.570312 1563634094.6510
MEM 134.570312 1563634094.7518
MEM 134.570312 1563634094.8525
MEM 134.570312 1563634094.9532
MEM 134.570312 1563634095.0540
MEM 134.570312 1563634095.1547
MEM 134.570312 1563634095.2554
MEM 134.570312 1563634095.3562
MEM 134.570312 1563634095.4569
MEM 134.570312 1563634095.5576
MEM 134.570312 1563634095.6583
MEM 134.570312 1563634095.7590
MEM 134.570312 1563634095.8598
MEM 134.570312 1563634095.9605
MEM 134.570312 1563634096.0613
MEM 134.570312 1563634096.1620
MEM 134.570312 1563634096.2627
MEM 134.570312 1563634096.3635
MEM 134.570312 1563634096.4642
MEM 134.570312 1563634096.5649
MEM 134.570312 1563634096.6656
MEM 134.570312 1563634096.7664
MEM 134.570312 1563634096.8671
MEM 134.570312 1563634096.9678
MEM 134.570312 1563634097.0686
MEM 134.570312 1563634097.1693
MEM 134.570312 1563634097.2700
MEM 134.570312 1563634097.3708
MEM 134.597656 1563634097.4715
MEM 134.636719 1563634097.5722
MEM 134.636719 1563634097.6729
MEM 134.636719 1563634097.7737
MEM 134.636719 1563634097.8744
MEM 134.636719 1563634097.9752
MEM 134.640625 1563634098.0758
MEM 134.640625 1563634098.1766
MEM 134.640625 1563634098.2773
MEM 134.640625 1563634098.3781
MEM 134.640625 1563634098.4788
MEM 134.640625 1563634098.5795
MEM 134.640625 1563634098.6803
MEM 134.640625 1563634098.7810
MEM 134.640625 1563634098.8817
MEM 134.640625 1563634098.9824
MEM 134.640625 1563634099.0831
MEM 134.640625 1563634099.1839
MEM 134.640625 1563634099.2846
MEM 134.640625 1563634099.3854
MEM 134.640625 1563634099.4861
MEM 134.640625 1563634099.5868
MEM 134.640625 1563634099.6872
MEM 134.640625 1563634099.7879
MEM 134.640625 1563634099.8887
MEM 134.640625 1563634099.9894
MEM 134.640625 1563634100.0901
MEM 134.640625 1563634100.1908
MEM 134.640625 1563634100.2916
MEM 134.640625 1563634100.3923
MEM 134.640625 1563634100.4931
MEM 134.640625 1563634100.5938
MEM 134.640625 1563634100.6945
MEM 134.640625 1563634100.7952
MEM 134.640625 1563634100.8959
MEM 134.640625 1563634100.9969
MEM 134.640625 1563634101.0976
MEM 134.640625 1563634101.1983
MEM 134.640625 1563634101.2991
MEM 134.640625 1563634101.3998
MEM 134.640625 1563634101.5006
MEM 134.640625 1563634101.6013
MEM 134.640625 1563634101.7020
MEM 134.640625 1563634101.8027
MEM 134.640625 1563634101.9034
MEM 134.640625 1563634102.0037
MEM 134.640625 1563634102.1045
MEM 134.640625 1563634102.2052
MEM 134.640625 1563634102.3059
MEM 134.640625 1563634102.4067
MEM 134.640625 1563634102.5074
MEM 134.640625 1563634102.6082
MEM 134.640625 1563634102.7089
MEM 134.640625 1563634102.8096
MEM 134.640625 1563634102.9104
MEM 134.640625 1563634103.0111
MEM 134.640625 1563634103.1118
MEM 134.640625 1563634103.2125
MEM 134.640625 1563634103.3133
MEM 134.640625 1563634103.4140
MEM 134.640625 1563634103.5148
MEM 134.667969 1563634103.6155
MEM 134.667969 1563634103.7162
MEM 134.667969 1563634103.8170
MEM 134.667969 1563634103.9177
MEM 134.667969 1563634104.0184
MEM 134.667969 1563634104.1192
MEM 134.667969 1563634104.2199
MEM 134.832031 1563634104.3206
MEM 134.835938 1563634104.4213
MEM 134.835938 1563634104.5221
MEM 134.835938 1563634104.6228
MEM 134.847656 1563634104.7235
MEM 134.847656 1563634104.8242
MEM 134.847656 1563634104.9250
MEM 134.847656 1563634105.0257
MEM 134.847656 1563634105.1265
MEM 134.847656 1563634105.2271
MEM 134.847656 1563634105.3279
MEM 134.847656 1563634105.4287
MEM 134.847656 1563634105.5287
MEM 134.847656 1563634105.6294
MEM 134.847656 1563634105.7301
MEM 134.847656 1563634105.8308
MEM 134.847656 1563634105.9315
MEM 134.847656 1563634106.0323
MEM 134.847656 1563634106.1330
MEM 134.847656 1563634106.2338
MEM 134.847656 1563634106.3345
MEM 134.847656 1563634106.4352
MEM 134.847656 1563634106.5359
MEM 134.847656 1563634106.6366
MEM 134.847656 1563634106.7374
MEM 134.847656 1563634106.8381
MEM 134.847656 1563634106.9389
MEM 134.847656 1563634107.0396
MEM 134.847656 1563634107.1403
MEM 134.847656 1563634107.2411
MEM 134.847656 1563634107.3418
MEM 134.847656 1563634107.4425
MEM 134.847656 1563634107.5433
MEM 134.847656 1563634107.6440
MEM 134.847656 1563634107.7447
MEM 134.847656 1563634107.8454
MEM 134.847656 1563634107.9461
MEM 134.847656 1563634108.0469
MEM 134.847656 1563634108.1476
MEM 134.847656 1563634108.2483
MEM 134.847656 1563634108.3491
MEM 134.847656 1563634108.4498
MEM 134.847656 1563634108.5506
MEM 134.847656 1563634108.6513
MEM 134.847656 1563634108.7520
MEM 134.847656 1563634108.8527
MEM 134.847656 1563634108.9535
MEM 134.847656 1563634109.0542
MEM 134.847656 1563634109.1550
MEM 134.847656 1563634109.2557
MEM 134.847656 1563634109.3564
MEM 134.847656 1563634109.4571
MEM 134.847656 1563634109.5578
MEM 134.847656 1563634109.6585
MEM 134.847656 1563634109.7592
MEM 134.847656 1563634109.8600
MEM 134.847656 1563634109.9607
MEM 134.847656 1563634110.0614
MEM 134.847656 1563634110.1622
MEM 134.847656 1563634110.2629
MEM 134.847656 1563634110.3636
MEM 134.847656 1563634110.4644
MEM 134.847656 1563634110.5651
MEM 134.847656 1563634110.6658
MEM 134.847656 1563634110.7666
MEM 134.847656 1563634110.8673
MEM 134.847656 1563634110.9680
MEM 134.847656 1563634111.0688
MEM 134.847656 1563634111.1695
MEM 134.847656 1563634111.2702
MEM 134.847656 1563634111.3709
MEM 134.847656 1563634111.4716
MEM 134.847656 1563634111.5724
MEM 134.847656 1563634111.6728
MEM 134.847656 1563634111.7735
MEM 134.847656 1563634111.8743
MEM 134.847656 1563634111.9750
MEM 134.847656 1563634112.0757
MEM 134.847656 1563634112.1765
MEM 134.847656 1563634112.2772
MEM 134.847656 1563634112.3780
MEM 134.847656 1563634112.4787
MEM 134.851562 1563634112.5794
MEM 134.851562 1563634112.6801
MEM 134.851562 1563634112.7809
MEM 134.851562 1563634112.8816
MEM 134.863281 1563634112.9823
MEM 134.867188 1563634113.0830
MEM 134.867188 1563634113.1838
MEM 132.140625 1563634113.2845
MEM 132.144531 1563634113.3853
MEM 132.144531 1563634113.4860
MEM 132.144531 1563634113.5867
MEM 132.144531 1563634113.6874
MEM 132.144531 1563634113.7882
MEM 132.144531 1563634113.8889
MEM 132.144531 1563634113.9896
MEM 132.144531 1563634114.0903
MEM 132.144531 1563634114.1911
MEM 132.144531 1563634114.2918
MEM 132.144531 1563634114.3925
MEM 132.156250 1563634114.4933
MEM 132.156250 1563634114.5940
MEM 132.156250 1563634114.6947
MEM 132.160156 1563634114.7955
MEM 132.160156 1563634114.8962
MEM 132.160156 1563634114.9969
MEM 132.160156 1563634115.0977
MEM 132.160156 1563634115.1984
MEM 132.160156 1563634115.2991
MEM 132.160156 1563634115.3999
MEM 132.160156 1563634115.5006
MEM 132.160156 1563634115.6013
MEM 132.160156 1563634115.7021
MEM 132.160156 1563634115.8028
MEM 132.160156 1563634115.9035
MEM 132.160156 1563634116.0042
MEM 132.160156 1563634116.1050
MEM 132.160156 1563634116.2057
MEM 132.160156 1563634116.3064
MEM 132.425781 1563634116.4071
MEM 132.476562 1563634116.5079
MEM 132.476562 1563634116.6086
MEM 132.593750 1563634116.7094
MEM 132.593750 1563634116.8101
MEM 132.593750 1563634116.9108
MEM 132.593750 1563634117.0116
MEM 132.593750 1563634117.1123
MEM 132.593750 1563634117.2130
MEM 132.593750 1563634117.3137
MEM 132.593750 1563634117.4145
MEM 132.593750 1563634117.5152
MEM 132.593750 1563634117.6159
MEM 132.593750 1563634117.7166
MEM 132.597656 1563634117.8174
MEM 132.597656 1563634117.9181
MEM 132.597656 1563634118.0189
MEM 132.597656 1563634118.1195
MEM 132.597656 1563634118.2203
MEM 132.597656 1563634118.3210
MEM 132.769531 1563634118.4218
MEM 132.828125 1563634118.5225
MEM 132.828125 1563634118.6232
MEM 132.828125 1563634118.7240
MEM 132.828125 1563634118.8247
MEM 132.828125 1563634118.9254
MEM 132.828125 1563634119.0262
MEM 132.835938 1563634119.1269
MEM 132.980469 1563634119.2276
MEM 133.449219 1563634119.3283
MEM 133.449219 1563634119.4290
MEM 133.449219 1563634119.5298
MEM 133.449219 1563634119.6305
MEM 133.449219 1563634119.7312
MEM 133.449219 1563634119.8320
MEM 133.449219 1563634119.9327
MEM 133.449219 1563634120.0335
MEM 133.449219 1563634120.1342
MEM 133.449219 1563634120.2349
MEM 133.449219 1563634120.3357
MEM 133.449219 1563634120.4364
MEM 133.449219 1563634120.5371
MEM 133.449219 1563634120.6378
MEM 133.449219 1563634120.7386
MEM 133.449219 1563634120.8387
MEM 133.449219 1563634120.9395
MEM 133.449219 1563634121.0402
MEM 133.449219 1563634121.1409
MEM 133.449219 1563634121.2417
MEM 133.449219 1563634121.3424
MEM 133.449219 1563634121.4431
MEM 133.449219 1563634121.5440
MEM 133.449219 1563634121.6448
MEM 133.449219 1563634121.7455
MEM 133.449219 1563634121.8462
MEM 133.449219 1563634121.9470
MEM 133.449219 1563634122.0477
MEM 133.449219 1563634122.1485
MEM 133.449219 1563634122.2492
MEM 133.449219 1563634122.3499
MEM 133.449219 1563634122.4506
MEM 133.449219 1563634122.5514
MEM 133.449219 1563634122.6521
MEM 133.449219 1563634122.7528
MEM 133.449219 1563634122.8535
MEM 133.449219 1563634122.9543
MEM 133.449219 1563634123.0550
MEM 133.449219 1563634123.1559
MEM 133.449219 1563634123.2566
MEM 133.449219 1563634123.3573
MEM 133.449219 1563634123.4581
MEM 133.449219 1563634123.5588
MEM 133.449219 1563634123.6596
MEM 133.449219 1563634123.7603
MEM 133.449219 1563634123.8610
MEM 133.449219 1563634123.9617
MEM 133.449219 1563634124.0625
MEM 133.449219 1563634124.1632
MEM 133.449219 1563634124.2639
MEM 133.449219 1563634124.3646
MEM 133.449219 1563634124.4654
MEM 133.449219 1563634124.5661
MEM 133.449219 1563634124.6668
MEM 133.449219 1563634124.7676
MEM 133.449219 1563634124.8683
MEM 133.449219 1563634124.9684
MEM 133.449219 1563634125.0692
MEM 133.449219 1563634125.1699
MEM 133.449219 1563634125.2706
MEM 133.449219 1563634125.3714
MEM 133.449219 1563634125.4721
MEM 133.449219 1563634125.5728
MEM 133.449219 1563634125.6736
MEM 133.449219 1563634125.7743
MEM 133.449219 1563634125.8750
MEM 133.449219 1563634125.9757
MEM 133.449219 1563634126.0765
MEM 133.453125 1563634126.1772
MEM 133.453125 1563634126.2779
MEM 133.453125 1563634126.3787
MEM 133.453125 1563634126.4794
MEM 133.453125 1563634126.5801
MEM 133.453125 1563634126.6809
MEM 133.453125 1563634126.7816
MEM 133.460938 1563634126.8823
MEM 133.460938 1563634126.9830
MEM 133.460938 1563634127.0837
MEM 133.460938 1563634127.1845
MEM 133.460938 1563634127.2853
MEM 133.460938 1563634127.3859
MEM 133.460938 1563634127.4867
MEM 133.460938 1563634127.5874
MEM 133.460938 1563634127.6881
MEM 133.460938 1563634127.7884
MEM 133.460938 1563634127.8892
MEM 133.460938 1563634127.9897
MEM 133.460938 1563634128.0904
MEM 133.460938 1563634128.1911
MEM 133.460938 1563634128.2919
MEM 133.460938 1563634128.3926
MEM 133.277344 1563634128.4933
MEM 133.277344 1563634128.5940
MEM 133.277344 1563634128.6947
MEM 133.277344 1563634128.7955
MEM 133.277344 1563634128.8962
MEM 133.277344 1563634128.9970
MEM 133.277344 1563634129.0977
MEM 133.277344 1563634129.1984
MEM 133.277344 1563634129.2992
MEM 133.277344 1563634129.3999
MEM 133.277344 1563634129.5006
MEM 133.277344 1563634129.6014
MEM 133.277344 1563634129.7021
MEM 133.277344 1563634129.8028
MEM 133.277344 1563634129.9035
MEM 133.277344 1563634130.0043
MEM 133.277344 1563634130.1050
MEM 133.277344 1563634130.2057
MEM 133.277344 1563634130.3065
MEM 133.277344 1563634130.4072
MEM 133.277344 1563634130.5079
MEM 133.277344 1563634130.6086
MEM 133.277344 1563634130.7094
MEM 133.277344 1563634130.8101
MEM 133.277344 1563634130.9108
MEM 133.277344 1563634131.0115
MEM 133.277344 1563634131.1123
MEM 133.277344 1563634131.2130
MEM 133.277344 1563634131.3134
MEM 133.277344 1563634131.4141
MEM 133.277344 1563634131.5148
MEM 133.277344 1563634131.6156
MEM 133.277344 1563634131.7163
MEM 133.277344 1563634131.8170
MEM 133.277344 1563634131.9177
MEM 133.277344 1563634132.0185
MEM 133.277344 1563634132.1192
MEM 133.277344 1563634132.2199
MEM 133.277344 1563634132.3207
MEM 133.277344 1563634132.4214
MEM 133.277344 1563634132.5221
MEM 133.277344 1563634132.6229
MEM 133.277344 1563634132.7236
MEM 133.304688 1563634132.8243
MEM 133.347656 1563634132.9250
MEM 133.347656 1563634133.0257
MEM 133.347656 1563634133.1265
MEM 133.347656 1563634133.2272
MEM 133.347656 1563634133.3280
MEM 133.351562 1563634133.4287
MEM 133.351562 1563634133.5294
MEM 133.351562 1563634133.6302
MEM 133.351562 1563634133.7309
MEM 133.351562 1563634133.8316
MEM 133.351562 1563634133.9323
MEM 133.351562 1563634134.0331
MEM 133.351562 1563634134.1338
MEM 133.351562 1563634134.2345
MEM 133.351562 1563634134.3352
MEM 133.351562 1563634134.4360
MEM 133.351562 1563634134.5367
MEM 133.351562 1563634134.6374
MEM 133.351562 1563634134.7382
MEM 133.351562 1563634134.8389
MEM 133.351562 1563634134.9396
MEM 133.351562 1563634135.0404
MEM 133.351562 1563634135.1411
MEM 133.351562 1563634135.2419
MEM 133.351562 1563634135.3426
MEM 133.351562 1563634135.4433
MEM 133.351562 1563634135.5440
MEM 133.351562 1563634135.6447
MEM 133.351562 1563634135.7455
MEM 133.351562 1563634135.8462
MEM 133.351562 1563634135.9470
